sym,dir,entry,exit,qty,gross,net,reason,entry_t,exit_t,exit_date,year,month
MFSL,LONG,697.8,693.75,143,-579.1499999999935,-614.1537960128935,EMA50_DYN,2022-12-22 12:25:00+05:30,2022-12-22 13:55:00+05:30,2022-12-22,2022,2022-12
BALKRISIND,LONG,2150.0,2154.0,46,184.0,149.089831616,EOD,2022-12-22 14:00:00+05:30,2022-12-22 15:15:00+05:30,2022-12-22,2022,2022-12
BANKBARODA,LONG,177.55,177.5,563,-28.1500000000064,-63.3732737519064,EMA50_DYN,2023-01-09 10:30:00+05:30,2023-01-09 13:45:00+05:30,2023-01-09,2023,2023-01
ASHOKLEY,LONG,72.9,73.2,1371,411.2999999999961,375.95614289939607,EOD,2023-01-09 13:50:00+05:30,2023-01-09 15:15:00+05:30,2023-01-09,2023,2023-01
APOLLOTYRE,LONG,327.8,333.67325,305,1791.3412499999954,1755.5907230513728,TSL,2023-02-01 10:50:00+05:30,2023-02-01 13:20:00+05:30,2023-02-01,2023,2023-02
APOLLOTYRE,LONG,333.9,329.8932,299,-1198.0331999999994,-1232.8777248664962,SL,2023-02-01 13:25:00+05:30,2023-02-01 14:15:00+05:30,2023-02-01,2023,2023-02
ASHOKLEY,SHORT,64.95,64.62149999999998,1539,505.5615000000301,470.4757902073291,TSL,2023-03-27 12:40:00+05:30,2023-03-27 13:35:00+05:30,2023-03-27,2023,2023-03
APOLLOTYRE,LONG,321.6,322.9,310,402.9999999999859,367.7465963299859,EOD,2023-04-03 10:35:00+05:30,2023-04-03 15:15:00+05:30,2023-04-03,2023,2023-04
BHEL,LONG,80.1,82.9035,936,2624.0759999999996,2596.9003259556234,PARTIAL_PROFIT,2023-05-29 10:25:00+05:30,2023-05-29 11:55:00+05:30,2023-05-29,2023,2023-05
BHEL,LONG,80.1,82.983,312,899.496000000003,890.4303424355071,TSL,2023-05-29 10:25:00+05:30,2023-05-29 12:10:00+05:30,2023-05-29,2023,2023-05
BHARATFORG,LONG,783.5,787.3,127,482.5999999999942,447.3913072983942,EOD,2023-05-29 12:15:00+05:30,2023-05-29 15:15:00+05:30,2023-05-29,2023,2023-05
SRF,LONG,2329.3,2321.35,42,-333.90000000001146,-368.28501976981147,EMA50_DYN,2023-08-24 10:05:00+05:30,2023-08-24 11:25:00+05:30,2023-08-24,2023,2023-08
SHRIRAMFIN,LONG,385.05,380.4294,259,-1196.7354000000064,-1231.542178646806,SL,2023-08-24 11:30:00+05:30,2023-08-24 12:15:00+05:30,2023-08-24,2023,2023-08
BHARATFORG,LONG,1042.35,1041.5,95,-80.74999999999136,-115.62782975949136,EMA50_DYN,2023-08-24 12:20:00+05:30,2023-08-24 15:05:00+05:30,2023-08-24,2023,2023-08
PFC,LONG,208.7,208.35,479,-167.64999999999728,-202.83568903069727,EMA50_DYN,2023-09-04 10:25:00+05:30,2023-09-04 12:15:00+05:30,2023-09-04,2023,2023-09
CUMMINSIND,LONG,1730.65,1728.25,57,-136.80000000000518,-171.52919434980518,EMA50_DYN,2023-09-04 12:20:00+05:30,2023-09-04 14:25:00+05:30,2023-09-04,2023,2023-09
APOLLOTYRE,LONG,388.75,390.0,257,321.25,285.9450111425,EOD,2023-09-04 14:30:00+05:30,2023-09-04 15:15:00+05:30,2023-09-04,2023,2023-09
IDEA,LONG,10.7,11.074499999999999,7008,2624.4959999999955,2597.3159763166996,PARTIAL_PROFIT,2023-09-11 10:30:00+05:30,2023-09-11 11:15:00+05:30,2023-09-11,2023,2023-09
IDEA,LONG,10.7,11.0445,2337,805.0965000000001,796.052680982391,TSL,2023-09-11 10:30:00+05:30,2023-09-11 11:20:00+05:30,2023-09-11,2023,2023-09
BALKRISIND,LONG,2432.0,2424.0,41,-328.0,-363.049811696,EMA50_DYN,2023-09-11 11:25:00+05:30,2023-09-11 14:50:00+05:30,2023-09-11,2023,2023-09
BANKBARODA,LONG,195.35,195.0,511,-178.8499999999971,-213.9819240600971,EOD,2023-09-11 14:55:00+05:30,2023-09-11 15:15:00+05:30,2023-09-11,2023,2023-09
TORNTPOWER,LONG,725.0,723.05,137,-267.15000000000623,-302.08082962410623,EMA50_DYN,2023-09-12 11:05:00+05:30,2023-09-12 11:40:00+05:30,2023-09-12,2023,2023-09
GLENMARK,LONG,813.35,811.5,122,-225.70000000000277,-260.6087525642028,EMA50_DYN,2023-09-12 13:20:00+05:30,2023-09-12 15:10:00+05:30,2023-09-12,2023,2023-09
UNIONBANK,SHORT,96.95,95.6,1031,1391.8500000000088,1357.0188853947088,EOD,2023-10-09 14:05:00+05:30,2023-10-09 15:15:00+05:30,2023-10-09,2023,2023-10
CASTROLIND,LONG,137.1,136.85,729,-182.25,-217.4239676583,EMA50_DYN,2023-10-10 10:40:00+05:30,2023-10-10 13:55:00+05:30,2023-10-10,2023,2023-10
CANBK,LONG,71.23,71.38,1403,210.44999999998805,175.16722992640806,EOD,2023-10-10 14:00:00+05:30,2023-10-10 15:15:00+05:30,2023-10-10,2023,2023-10
BEL,LONG,138.25,138.55,723,216.90000000000822,181.60866603360822,EOD,2023-10-17 11:00:00+05:30,2023-10-17 15:15:00+05:30,2023-10-17,2023,2023-10
MGL,LONG,1009.45,1001.0,99,-836.5500000000045,-871.5330421083045,EMA50_DYN,2023-10-27 10:40:00+05:30,2023-10-27 11:45:00+05:30,2023-10-27,2023,2023-10
BANKINDIA,LONG,96.55,95.39139999999999,1035,-1199.1510000000071,-1234.028035826881,SL,2023-10-27 11:50:00+05:30,2023-10-27 14:25:00+05:30,2023-10-27,2023,2023-10
BEL,LONG,132.2,132.15,756,-37.79999999998711,-73.01436138358712,EOD,2023-10-27 14:30:00+05:30,2023-10-27 15:15:00+05:30,2023-10-27,2023,2023-10
SAIL,LONG,84.2,83.8,1187,-474.8000000000068,-509.8900560160068,EMA50_DYN,2023-11-02 10:35:00+05:30,2023-11-02 11:20:00+05:30,2023-11-02,2023,2023-11
BANKINDIA,LONG,101.0,100.05,990,-940.5000000000028,-975.4724799270028,EMA50_DYN,2023-11-02 11:25:00+05:30,2023-11-02 13:20:00+05:30,2023-11-02,2023,2023-11
BHEL,LONG,126.2,128.4,792,1742.4000000000024,1706.6735614368024,EOD,2023-11-02 13:25:00+05:30,2023-11-02 15:15:00+05:30,2023-11-02,2023,2023-11
SHRIRAMFIN,LONG,398.05,403.2735,251,1311.0985000000003,1275.5095563521393,TSL,2023-11-03 10:45:00+05:30,2023-11-03 15:00:00+05:30,2023-11-03,2023,2023-11
GMRAIRPORT,LONG,56.5,56.3,1769,-353.800000000005,-388.925781963205,EMA50_DYN,2023-11-06 10:20:00+05:30,2023-11-06 10:55:00+05:30,2023-11-06,2023,2023-11
APOLLOTYRE,LONG,389.85,392.55,256,691.1999999999971,655.8268870655971,EOD,2023-11-06 11:00:00+05:30,2023-11-06 15:15:00+05:30,2023-11-06,2023,2023-11
ZEEL,LONG,252.7,251.45,395,-493.75,-528.7892009705,EMA50_DYN,2023-11-15 10:00:00+05:30,2023-11-15 10:40:00+05:30,2023-11-15,2023,2023-11
APOLLOTYRE,LONG,423.7,428.9,236,1227.1999999999973,1191.6059401263974,EOD,2023-11-15 10:45:00+05:30,2023-11-15 15:15:00+05:30,2023-11-15,2023,2023-11
SUNTV,LONG,677.25,675.5,147,-257.25,-292.2649915605,EMA50_DYN,2023-12-04 10:25:00+05:30,2023-12-04 11:10:00+05:30,2023-12-04,2023,2023-12
BANKBARODA,LONG,201.45,201.5,496,24.80000000000564,-10.423820283194367,EOD,2023-12-04 11:15:00+05:30,2023-12-04 15:15:00+05:30,2023-12-04,2023,2023-12
SAIL,LONG,111.05,111.0,900,-44.99999999999744,-80.21293496999745,EOD,2023-12-14 10:55:00+05:30,2023-12-14 15:15:00+05:30,2023-12-14,2023,2023-12
PAGEIND,LONG,37020.7,37620.7,2,1200.0,1173.5604892872,EOD,2024-01-15 10:25:00+05:30,2024-01-15 15:15:00+05:30,2024-01-15,2024,2024-01
AUBANK,LONG,743.55,737.85,134,-763.7999999999909,-798.6981823175909,EMA50_DYN,2024-01-19 10:40:00+05:30,2024-01-19 11:10:00+05:30,2024-01-19,2024,2024-01
BHARATFORG,LONG,1238.0,1232.05,80,-476.00000000000364,-510.77060250400365,EMA50_DYN,2024-01-19 11:15:00+05:30,2024-01-19 14:05:00+05:30,2024-01-19,2024,2024-01
APOLLOTYRE,LONG,502.4,503.9,199,298.5,263.1772564638,EOD,2024-01-19 14:10:00+05:30,2024-01-19 15:15:00+05:30,2024-01-19,2024,2024-01
ESCORTS,LONG,2994.0,2982.55,33,-377.849999999994,-412.564812009894,EMA50_DYN,2024-01-20 10:40:00+05:30,2024-01-20 12:45:00+05:30,2024-01-20,2024,2024-01
APOLLOTYRE,LONG,517.2,535.302,144,2606.6879999999965,2579.6924010069083,PARTIAL_PROFIT,2024-01-20 12:50:00+05:30,2024-01-20 14:00:00+05:30,2024-01-20,2024,2024-01
APOLLOTYRE,LONG,517.2,536.305,49,936.1449999999953,926.9449304156253,TSL,2024-01-20 12:50:00+05:30,2024-01-20 14:10:00+05:30,2024-01-20,2024,2024-01
BALKRISIND,LONG,2745.05,2777.642,36,1173.3119999999872,1138.1462265458752,TSL,2024-01-20 14:15:00+05:30,2024-01-20 15:15:00+05:30,2024-01-20,2024,2024-01
SHRIRAMFIN,LONG,459.8,458.0,217,-390.60000000000247,-425.6546623476025,EMA50_DYN,2024-01-23 11:15:00+05:30,2024-01-23 12:05:00+05:30,2024-01-23,2024,2024-01
VOLTAS,LONG,1015.4,1013.1,98,-225.39999999999554,-260.40770121799557,EMA50_DYN,2024-01-23 13:50:00+05:30,2024-01-23 14:25:00+05:30,2024-01-23,2024,2024-01
LTF,LONG,169.0,169.2,591,118.19999999999328,82.96361477879329,EMA50_DYN,2024-01-30 10:40:00+05:30,2024-01-30 14:30:00+05:30,2024-01-30,2024,2024-01
BATAINDIA,LONG,1470.0,1465.05,68,-336.6000000000031,-371.73475824840307,EOD,2024-01-30 14:35:00+05:30,2024-01-30 15:15:00+05:30,2024-01-30,2024,2024-01
TATAPOWER,LONG,394.4,392.15,253,-569.25,-604.2558542559,EMA50_DYN,2024-02-01 10:40:00+05:30,2024-02-01 11:20:00+05:30,2024-02-01,2024,2024-02
LICHSGFIN,LONG,630.1,625.85,158,-671.5,-706.3964400626,EMA50_DYN,2024-02-01 11:40:00+05:30,2024-02-01 12:05:00+05:30,2024-02-01,2024,2024-02
LICHSGFIN,LONG,629.5,629.25,158,-39.5,-74.54392244499999,EMA50_DYN,2024-02-01 12:15:00+05:30,2024-02-01 14:35:00+05:30,2024-02-01,2024,2024-02
BANKBARODA,LONG,247.7,248.75,403,423.1500000000046,387.8460322269046,EOD,2024-02-01 14:40:00+05:30,2024-02-01 15:15:00+05:30,2024-02-01,2024,2024-02
SHRIRAMFIN,LONG,483.05,481.8,207,-258.75,-293.9180903127,EMA50_DYN,2024-02-02 10:05:00+05:30,2024-02-02 11:05:00+05:30,2024-02-02,2024,2024-02
APOLLOTYRE,LONG,543.5,540.45,183,-558.1499999999917,-593.0452951040917,EMA50_DYN,2024-02-02 11:10:00+05:30,2024-02-02 12:30:00+05:30,2024-02-02,2024,2024-02
ESCORTS,LONG,2964.05,2950.65,33,-442.200000000003,-476.54804743260297,EMA50_DYN,2024-02-02 12:35:00+05:30,2024-02-02 14:55:00+05:30,2024-02-02,2024,2024-02
CUMMINSIND,LONG,2297.0,2308.7,43,503.0999999999922,468.1439632073922,EOD,2024-02-02 15:00:00+05:30,2024-02-02 15:15:00+05:30,2024-02-02,2024,2024-02
PAGEIND,LONG,37204.85,37027.85,2,-354.0,-380.1245235804,EMA50_DYN,2024-02-05 09:45:00+05:30,2024-02-05 10:40:00+05:30,2024-02-05,2024,2024-02
PFC,LONG,460.45,455.45,217,-1085.0,-1119.9056203678,EMA50_DYN,2024-02-05 10:50:00+05:30,2024-02-05 11:40:00+05:30,2024-02-05,2024,2024-02
APOLLOTYRE,LONG,549.05,548.85,182,-36.399999999987585,-71.60908762278758,EMA50_DYN,2024-02-05 11:45:00+05:30,2024-02-05 14:10:00+05:30,2024-02-05,2024,2024-02
FEDERALBNK,LONG,147.35,147.15,678,-135.5999999999923,-170.77230564599228,EOD,2024-02-05 14:15:00+05:30,2024-02-05 15:15:00+05:30,2024-02-05,2024,2024-02
MFSL,LONG,961.3,949.7643999999999,104,-1199.7024000000047,-1234.5954731712623,SL,2024-02-07 11:00:00+05:30,2024-02-07 12:05:00+05:30,2024-02-07,2024,2024-02
FEDERALBNK,LONG,149.6,149.2,668,-267.2000000000038,-302.34503563840383,EOD,2024-02-07 12:10:00+05:30,2024-02-07 15:15:00+05:30,2024-02-07,2024,2024-02
AUBANK,SHORT,563.75,566.25,177,-442.5,-477.79563726,EOD,2024-03-21 13:10:00+05:30,2024-03-21 15:15:00+05:30,2024-03-21,2024,2024-03
BHARATFORG,LONG,1150.25,1161.71225,86,985.7535000000034,950.6062712007124,TSL,2024-04-04 10:25:00+05:30,2024-04-04 10:50:00+05:30,2024-04-04,2024,2024-04
BALKRISIND,LONG,2325.0,2327.25,43,96.75,61.485918934500006,EMA50_DYN,2024-04-04 10:55:00+05:30,2024-04-04 11:20:00+05:30,2024-04-04,2024,2024-04
BHARATFORG,LONG,1164.45,1154.45,85,-850.0,-884.641790069,EMA50_DYN,2024-04-04 11:25:00+05:30,2024-04-04 13:50:00+05:30,2024-04-04,2024,2024-04
COFORGE,LONG,1167.5,1164.0,85,-297.5,-332.391303115,EOD,2024-04-04 13:55:00+05:30,2024-04-04 15:15:00+05:30,2024-04-04,2024,2024-04
TVSMOTOR,LONG,1911.1,1944.55,52,1739.4000000000024,1703.8764456012025,EOD,2024-04-22 10:25:00+05:30,2024-04-22 15:15:00+05:30,2024-04-22,2024,2024-04
GODREJPROP,LONG,2624.0,2602.0,38,-836.0,-870.904408888,EMA50_DYN,2024-04-29 09:25:00+05:30,2024-04-29 09:50:00+05:30,2024-04-29,2024,2024-04
TATAPOWER,LONG,443.2,448.34700000000004,225,1158.0750000000107,1122.5970153850608,TSL,2024-04-29 11:10:00+05:30,2024-04-29 14:45:00+05:30,2024-04-29,2024,2024-04
AUBANK,LONG,623.75,645.58125,120,2619.7499999999945,2592.6191272364945,PARTIAL_PROFIT,2024-04-29 14:50:00+05:30,2024-04-29 15:15:00+05:30,2024-04-29,2024,2024-04
AUBANK,LONG,623.75,643.6,40,794.0000000000009,784.9790591560009,EOD,2024-04-29 14:50:00+05:30,2024-04-29 15:15:00+05:30,2024-04-29,2024,2024-04
JINDALSTEL,LONG,938.75,936.3,106,-259.7000000000048,-294.69728449780484,EMA50_DYN,2024-05-06 10:40:00+05:30,2024-05-06 13:05:00+05:30,2024-05-06,2024,2024-05
BEL,LONG,233.6,233.15,428,-192.59999999999513,-227.78330579399514,EMA50_DYN,2024-05-06 13:10:00+05:30,2024-05-06 13:35:00+05:30,2024-05-06,2024,2024-05
GODREJPROP,LONG,2814.15,2844.0,35,1044.7499999999968,1009.7361175334968,EOD,2024-05-06 13:40:00+05:30,2024-05-06 15:15:00+05:30,2024-05-06,2024,2024-05
CUMMINSIND,LONG,3776.9,3731.5772,26,-1178.3927999999978,-1212.666088271225,SL,2024-05-16 10:30:00+05:30,2024-05-16 11:35:00+05:30,2024-05-16,2024,2024-05
PAGEIND,LONG,35402.65,35320.0,2,-165.3000000000029,-190.2081564378029,EMA50_DYN,2024-05-16 11:55:00+05:30,2024-05-16 13:25:00+05:30,2024-05-16,2024,2024-05
LICHSGFIN,LONG,644.5,652.45,155,1232.250000000007,1196.688224341507,EOD,2024-05-16 13:30:00+05:30,2024-05-16 15:15:00+05:30,2024-05-16,2024,2024-05
VOLTAS,LONG,1391.0,1422.89975,71,2264.882250000003,2229.425469841114,TSL,2024-05-27 10:20:00+05:30,2024-05-27 11:30:00+05:30,2024-05-27,2024,2024-05
ASHOKLEY,LONG,110.9,112.9325,901,1831.282499999999,1795.5410182883538,TSL,2024-05-27 11:35:00+05:30,2024-05-27 14:55:00+05:30,2024-05-27,2024,2024-05
ASHOKLEY,LONG,113.1,113.9,884,707.20000000001,671.7592890320101,EOD,2024-05-27 15:00:00+05:30,2024-05-27 15:15:00+05:30,2024-05-27,2024,2024-05
SUNTV,LONG,669.8,667.6,149,-327.79999999998984,-362.88095520758986,EMA50_DYN,2024-06-03 10:20:00+05:30,2024-06-03 12:25:00+05:30,2024-06-03,2024,2024-06
APOLLOTYRE,LONG,475.5,473.4,210,-441.0000000000048,-476.06786879400477,EMA50_DYN,2024-06-03 12:30:00+05:30,2024-06-03 14:30:00+05:30,2024-06-03,2024,2024-06
CONCOR,LONG,934.7,940.4,106,604.1999999999928,569.1067525043927,EOD,2024-06-03 14:35:00+05:30,2024-06-03 15:15:00+05:30,2024-06-03,2024,2024-06
APOLLOTYRE,LONG,457.85,468.446,218,2309.928000000001,2274.088146240673,TSL,2024-06-05 10:10:00+05:30,2024-06-05 12:25:00+05:30,2024-06-05,2024,2024-06
APOLLOTYRE,LONG,468.6,469.8,213,255.59999999999758,220.34797210079756,EOD,2024-06-05 12:30:00+05:30,2024-06-05 15:15:00+05:30,2024-06-05,2024,2024-06
SRF,LONG,2301.1,2295.4,43,-245.09999999999218,-279.9040197869922,EMA50_DYN,2024-06-06 10:15:00+05:30,2024-06-06 11:40:00+05:30,2024-06-06,2024,2024-06
BATAINDIA,LONG,1455.85,1456.0,68,10.200000000006185,-24.694892110793816,EOD,2024-06-06 11:45:00+05:30,2024-06-06 15:15:00+05:30,2024-06-06,2024,2024-06
ZEEL,LONG,157.72,161.04075,634,2105.3555000000024,2069.5096380516993,TSL,2024-06-10 10:25:00+05:30,2024-06-10 11:20:00+05:30,2024-06-10,2024,2024-06
BATAINDIA,LONG,1496.1,1487.55,66,-564.299999999997,-598.9405095233969,EMA50_DYN,2024-06-10 11:25:00+05:30,2024-06-10 14:30:00+05:30,2024-06-10,2024,2024-06
MFSL,LONG,959.0,954.4,104,-478.40000000000236,-513.4152221536024,EOD,2024-06-10 14:45:00+05:30,2024-06-10 15:15:00+05:30,2024-06-10,2024,2024-06
ASHOKLEY,LONG,116.5,118.30550000000001,858,1549.1190000000079,1513.445557301114,TSL,2024-06-11 10:25:00+05:30,2024-06-11 15:05:00+05:30,2024-06-11,2024,2024-06
TVSMOTOR,LONG,2440.75,2430.0,40,-430.0,-464.28681158,EMA50_DYN,2024-06-13 10:35:00+05:30,2024-06-13 11:10:00+05:30,2024-06-13,2024,2024-06
COFORGE,LONG,1061.0,1057.0,94,-376.0,-411.043826792,EMA50_DYN,2024-06-13 11:15:00+05:30,2024-06-13 15:00:00+05:30,2024-06-13,2024,2024-06
RBLBANK,SHORT,228.5,229.64249999999998,437,-499.27249999999304,-534.6093230045781,SL,2024-07-25 12:10:00+05:30,2024-07-25 15:00:00+05:30,2024-07-25,2024,2024-07
RECLTD,LONG,631.5,640.8795,158,1481.9610000000011,1446.3702210268152,TSL,2024-07-29 09:35:00+05:30,2024-07-29 13:50:00+05:30,2024-07-29,2024,2024-07
PFC,LONG,547.85,553.6,182,1046.5,1011.0579337586,EOD,2024-07-29 13:55:00+05:30,2024-07-29 15:15:00+05:30,2024-07-29,2024,2024-07
CUMMINSIND,SHORT,3519.05,3536.64525,28,-492.6669999999958,-527.5363080015378,SL,2024-08-02 12:15:00+05:30,2024-08-02 13:35:00+05:30,2024-08-02,2024,2024-08
GMRAIRPORT,SHORT,98.49,97.85,1015,649.6000000000006,614.5522399674006,EOD,2024-08-02 15:00:00+05:30,2024-08-02 15:15:00+05:30,2024-08-02,2024,2024-08
EXIDEIND,SHORT,485.85,485.5,205,71.75000000000466,36.666581854504656,EOD,2024-08-05 14:30:00+05:30,2024-08-05 15:15:00+05:30,2024-08-05,2024,2024-08
PAGEIND,LONG,42199.95,41693.550599999995,2,-1012.7988000000041,-1042.2558242054754,SL,2024-08-06 10:25:00+05:30,2024-08-06 10:40:00+05:30,2024-08-06,2024,2024-08
MFSL,LONG,1082.2,1076.85,92,-492.20000000001255,-527.1500865676126,EMA50_DYN,2024-08-06 11:30:00+05:30,2024-08-06 13:15:00+05:30,2024-08-06,2024,2024-08
GODREJPROP,LONG,2984.95,2949.1306,33,-1182.0401999999954,-1216.41957207591,SL,2024-08-06 13:20:00+05:30,2024-08-06 14:15:00+05:30,2024-08-06,2024,2024-08
JINDALSTEL,LONG,943.2,948.5,106,561.7999999999952,526.4013292347952,EOD,2024-08-07 10:50:00+05:30,2024-08-07 15:15:00+05:30,2024-08-07,2024,2024-08
TVSMOTOR,LONG,2576.15,2581.25,38,193.79999999999654,159.24169904879653,EOD,2024-08-09 11:00:00+05:30,2024-08-09 15:15:00+05:30,2024-08-09,2024,2024-08
BATAINDIA,LONG,1398.8,1394.2,71,-326.59999999999354,-361.51021847799353,EMA50_DYN,2024-08-16 10:15:00+05:30,2024-08-16 10:40:00+05:30,2024-08-16,2024,2024-08
CUMMINSIND,LONG,3744.9,3748.4,26,91.0,56.65661856919999,EMA50_DYN,2024-08-16 10:50:00+05:30,2024-08-16 14:20:00+05:30,2024-08-16,2024,2024-08
ASHOKLEY,LONG,127.2,128.25,786,825.2999999999978,789.8259086837978,EOD,2024-08-16 14:25:00+05:30,2024-08-16 15:15:00+05:30,2024-08-16,2024,2024-08
GLENMARK,LONG,1613.45,1629.81,61,997.9599999999939,962.9858734576339,TSL,2024-08-19 10:45:00+05:30,2024-08-19 12:55:00+05:30,2024-08-19,2024,2024-08
GLENMARK,LONG,1628.05,1614.55,61,-823.5,-858.2666710836,EMA50_DYN,2024-08-19 13:00:00+05:30,2024-08-19 13:55:00+05:30,2024-08-19,2024,2024-08
IRCTC,LONG,938.5,936.0,106,-265.0,-299.986427522,EMA50_DYN,2024-08-19 14:10:00+05:30,2024-08-19 15:00:00+05:30,2024-08-19,2024,2024-08
RBLBANK,SHORT,219.15,216.85,456,1048.8000000000052,1013.8788195840052,EOD,2024-09-04 12:00:00+05:30,2024-09-04 15:15:00+05:30,2024-09-04,2024,2024-09
BHARATFORG,LONG,1579.0,1580.9,63,119.70000000000573,84.60487114380572,EMA50_DYN,2024-09-12 11:00:00+05:30,2024-09-12 13:45:00+05:30,2024-09-12,2024,2024-09
JINDALSTEL,LONG,996.05,1000.6,100,455.0000000000068,419.7637857100068,EOD,2024-09-12 13:50:00+05:30,2024-09-12 15:15:00+05:30,2024-09-12,2024,2024-09
JINDALSTEL,LONG,1040.25,1027.767,96,-1198.367999999995,-1233.222262448827,SL,2024-09-19 09:45:00+05:30,2024-09-19 09:55:00+05:30,2024-09-19,2024,2024-09
ASHOKLEY,LONG,118.4,118.05,844,-295.4000000000072,-330.5358362188072,EMA50_DYN,2024-09-19 12:40:00+05:30,2024-09-19 13:50:00+05:30,2024-09-19,2024,2024-09
AUBANK,LONG,747.7,752.35,133,618.449999999997,583.223711597097,EOD,2024-09-19 13:55:00+05:30,2024-09-19 15:15:00+05:30,2024-09-19,2024,2024-09
TVSMOTOR,SHORT,2751.75,2723.55,36,1015.1999999999935,980.5756241591935,EOD,2024-10-03 13:05:00+05:30,2024-10-03 15:15:00+05:30,2024-10-03,2024,2024-10
SUNTV,LONG,758.5,758.8,131,39.29999999999404,4.267887016194045,EOD,2024-11-06 10:40:00+05:30,2024-11-06 15:15:00+05:30,2024-11-06,2024,2024-11
MGL,LONG,1196.0,1181.648,83,-1191.2160000000074,-1225.8622481451914,SL,2024-11-25 10:35:00+05:30,2024-11-25 11:45:00+05:30,2024-11-25,2024,2024-11
ASHOKLEY,LONG,116.1,117.7,861,1377.6000000000074,1341.9738529932074,EOD,2024-11-25 11:50:00+05:30,2024-11-25 15:15:00+05:30,2024-11-25,2024,2024-11
APOLLOTYRE,SHORT,450.65,441.63699999999994,221,1991.8730000000073,1957.3411447115054,PARTIAL_PROFIT,2025-01-13 11:05:00+05:30,2025-01-13 14:05:00+05:30,2025-01-13,2025,2025-01
SHRIRAMFIN,LONG,525.4,534.56375,190,1741.1125000000095,1705.4302749815845,TSL,2025-01-14 10:20:00+05:30,2025-01-14 11:25:00+05:30,2025-01-14,2025,2025-01
ASHOKLEY,LONG,104.4,104.95,957,526.3499999999973,490.9855836632973,EOD,2025-01-14 11:30:00+05:30,2025-01-14 15:15:00+05:30,2025-01-14,2025,2025-01
ESCORTS,LONG,3536.4,3535.1,28,-36.40000000000509,-71.28909645200508,EMA50_DYN,2025-01-16 11:00:00+05:30,2025-01-16 13:25:00+05:30,2025-01-16,2025,2025-01
AUBANK,LONG,608.65,601.3462,164,-1197.823200000004,-1232.6616170639606,SL,2025-01-16 13:30:00+05:30,2025-01-16 14:35:00+05:30,2025-01-16,2025,2025-01
BALKRISIND,LONG,2721.45,2725.5,36,145.80000000000655,111.22777041480654,EOD,2025-01-16 14:40:00+05:30,2025-01-16 15:15:00+05:30,2025-01-16,2025,2025-01
ASHOKLEY,LONG,100.2,101.58949999999999,998,1386.720999999984,1351.079025375838,TSL,2025-01-28 10:40:00+05:30,2025-01-28 11:40:00+05:30,2025-01-28,2025,2025-01
ASHOKLEY,LONG,101.4,102.83324999999999,986,1413.184499999987,1377.5417179124902,TSL,2025-01-28 11:45:00+05:30,2025-01-28 13:25:00+05:30,2025-01-28,2025,2025-01
ASHOKLEY,LONG,102.8,102.35,972,-437.40000000000276,-472.49237251080274,EOD,2025-01-28 13:30:00+05:30,2025-01-28 15:15:00+05:30,2025-01-28,2025,2025-01
CUMMINSIND,LONG,2800.25,2830.4764999999998,35,1057.9274999999916,1023.0813136883766,TSL,2025-02-04 10:20:00+05:30,2025-02-04 13:25:00+05:30,2025-02-04,2025,2025-02
BEL,LONG,283.05,281.7,353,-476.550000000008,-511.62942212550803,EMA50_DYN,2025-02-04 13:30:00+05:30,2025-02-04 14:25:00+05:30,2025-02-04,2025,2025-02
COFORGE,LONG,1686.5,1690.5,59,236.0,200.862243082,EOD,2025-02-04 14:30:00+05:30,2025-02-04 15:15:00+05:30,2025-02-04,2025,2025-02
GODREJPROP,LONG,2007.0,1991.65,49,-752.1499999999955,-786.5959021500955,EMA50_DYN,2025-03-17 11:35:00+05:30,2025-03-17 12:35:00+05:30,2025-03-17,2025,2025-03
VOLTAS,LONG,1441.85,1459.5,69,1217.8500000000063,1182.4367984481062,EOD,2025-03-17 12:40:00+05:30,2025-03-17 15:15:00+05:30,2025-03-17,2025,2025-03
BATAINDIA,LONG,1226.6,1236.65,81,814.0500000000147,778.7992702455148,EOD,2025-03-18 10:15:00+05:30,2025-03-18 15:15:00+05:30,2025-03-18,2025,2025-03
PAGEIND,LONG,41573.0,41989.94525,2,833.8904999999941,804.3468448657411,TSL,2025-03-20 10:45:00+05:30,2025-03-20 14:15:00+05:30,2025-03-20,2025,2025-03
BHARATFORG,LONG,1192.5,1194.05,83,128.64999999999623,93.72835919509623,EOD,2025-03-20 14:20:00+05:30,2025-03-20 15:15:00+05:30,2025-03-20,2025,2025-03
LICHSGFIN,LONG,575.3,580.881,173,965.513000000003,930.158190117265,TSL,2025-03-24 10:40:00+05:30,2025-03-24 13:00:00+05:30,2025-03-24,2025,2025-03
BANKBARODA,LONG,224.03,224.79,446,338.95999999999594,303.64690041927594,EOD,2025-03-24 13:05:00+05:30,2025-03-24 15:15:00+05:30,2025-03-24,2025,2025-03
BHARATFORG,LONG,1206.35,1191.8737999999998,82,-1187.0484000000051,-1221.5734344410666,SL,2025-03-25 09:55:00+05:30,2025-03-25 10:15:00+05:30,2025-03-25,2025,2025-03
BATAINDIA,LONG,1242.45,1239.0,80,-276.00000000000364,-310.9533206160036,EMA50_DYN,2025-03-25 10:50:00+05:30,2025-03-25 11:15:00+05:30,2025-03-25,2025,2025-03
